code_2008,libelle_2008,code_2025,libelle_2025,type_correspondance,type_officiel,contenu_commun,source_url,source_reference
10.51A,Fabrication de lait liquide et de produits frais,10.51G,"Fabrication de lait liquide, crèmes de lait et laits fermentés",n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.51B,Fabrication de beurre,10.51J,Fabrication de beurre et d'autres produits laitiers,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.51C,Fabrication de fromage,10.51H,Fabrication de fromage,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.51D,Fabrication d'autres produits laitiers,10.51J,Fabrication de beurre et d'autres produits laitiers,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.52Z,Fabrication de glaces et sorbets,10.52Y,Fabrication de crèmes glacées et autres glaces alimentaires,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.61A,Meunerie,10.61G,Meunerie,n↔n,Multiple,"à l’exception des activités de micronisation des produits amylacés, le contenu de la sous-classe NAF rév. 2 est entièrement couvert par la sous-classe NAF 2025 en correspondance",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.61A,Meunerie,10.62Y,Fabrication de produits amylacés,n↔n,Multiple,- la micronisation des produits amylacés,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.61B,Autres activités du travail des grains,10.61H,Autres activités du travail des grains,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.62Z,Fabrication de produits amylacés,10.62Y,Fabrication de produits amylacés,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.71A,Fabrication industrielle de pain et de pâtisserie fraîche,10.61H,Autres activités du travail des grains,n↔n,Multiple,"- la fabrication de pâtes et pâtons non cuits préparés pour la fabrication de pains, de gâteaux, de biscuits, de crêpes, etc.",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.71A,Fabrication industrielle de pain et de pâtisserie fraîche,10.71G,Fabrication industrielle de pain et de pâtisserie fraîche,n↔n,Multiple,"à l’exception de la fabrication de pâtes et pâtons non cuits, le contenu de la sous-classe NAF rév. 2 est entièrement couvert par la sous-classe NAF 2025 en correspondance",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.71B,Cuisson de produits de boulangerie,47.24Y,"Commerce de détail de pain, de pâtisserie et de confiserie",n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.71C,Boulangerie et boulangerie-pâtisserie,10.71H,Fabrication de pain et d'autres produits de boulangerie-pâtisserie associée à leur vente au détail,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.71D,Pâtisserie,10.71J,Fabrication de pâtisserie fraîche associée à sa vente au détail,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.72Z,"Fabrication de biscuits, biscottes et pâtisseries de conservation",10.72Y,"Fabrication de biscuits, biscottes et pâtisseries de conservation",n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.73Z,Fabrication de pâtes alimentaires,10.73Y,Fabrication de pâtes alimentaires,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.81Z,Fabrication de sucre,10.81Y,Fabrication de sucre,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.82Z,"Fabrication de cacao, chocolat et de produits de confiserie",10.82Y,"Fabrication de cacao, de chocolat et de produits de confiserie",1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.83Z,Transformation du thé et du café,10.83Y,Transformation du thé et du café,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.84Z,Fabrication de condiments et assaisonnements,10.84Y,Fabrication de condiments et assaisonnements,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.85Z,Fabrication de plats préparés,10.85Y,Fabrication de plats préparés,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.86Z,Fabrication d'aliments homogénéisés et diététiques,10.61G,Meunerie,n↔n,Multiple,- la fabrication de produits de meunerie sans gluten,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.86Z,Fabrication d'aliments homogénéisés et diététiques,10.61H,Autres activités du travail des grains,n↔n,Multiple,- les autres activités de travail du grain sans gluten,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.86Z,Fabrication d'aliments homogénéisés et diététiques,10.62Y,Fabrication de produits amylacés,n↔n,Multiple,- la fabrication de produits amylacés sans gluten,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.86Z,Fabrication d'aliments homogénéisés et diététiques,10.71G,Fabrication industrielle de pain et de pâtisserie fraîche,n↔n,Multiple,- la fabrication industrielle de pain et de pâtisserie fraîche sans gluten,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.86Z,Fabrication d'aliments homogénéisés et diététiques,10.71H,Fabrication de pain et d'autres produits de boulangerie-pâtisserie associée à leur vente au détail,n↔n,Multiple,"- la fabrication de pain et d'autres produits de boulangerie-pâtisserie, sans gluten, associée à leur vente au détail",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.86Z,Fabrication d'aliments homogénéisés et diététiques,10.71J,Fabrication de pâtisserie fraîche associée à sa vente au détail,n↔n,Multiple,"- la fabrication de pâtisserie fraîche, sans gluten, associée à sa vente au détail",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.86Z,Fabrication d'aliments homogénéisés et diététiques,10.72Y,"Fabrication de biscuits, biscottes et pâtisseries de conservation",n↔n,Multiple,"- la fabrication de biscuits, biscottes et pâtisseries de conservation, sans gluten",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.86Z,Fabrication d'aliments homogénéisés et diététiques,10.73Y,Fabrication de pâtes alimentaires,n↔n,Multiple,"- la fabrication de pâtes alimentaires, sans gluten",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.86Z,Fabrication d'aliments homogénéisés et diététiques,10.86Y,Fabrication d’aliments homogénéisés et diététiques,1→n,Multiple,"- la fabrication de denrées alimentaires destinées à une alimentation particulière : • préparations pour nourrissons • préparations de suite, lait et autres aliments de suite • aliments pour bébés • aliments à faible valeur énergétique et à valeur énergétique réduite destinés au contrôle du poids • denrées alimentaires destinées à des fins médicales",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.89Z,Fabrication d'autres produits alimentaires n.c.a.,10.89Y,Fabrication d’autres produits alimentaires n.c.a.,n↔n,Multiple,"- la fabrication de soupes et de bouillons - la fabrication d'aliments préparés périssables, par exemple • sandwichs • pizzas fraîches (non cuites) - la fabrication de quiches et de croque-monsieurs - la fabrication de levures - la fabrication d'extraits et de jus de viande, poisson, crustacés ou mollusques - la fabrication de substituts de viande et de fromage - la fabrication d'ovoproduits, par exemple l'ovalbumine - la fabrication de concentrés artificiels - la transformation de miel naturel acheté - la fabrication de produits semi-finis pour glaces et pâtisseries - la fabrication de soupes instantanées précuites et de nouilles instantanées - la fabrication de miel artificiel et de caramel artificiel - la fabrication d'extraits et de sirops de malt - la fabrication de farines d'insectes et d'autres préparations à base d'insectes",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.89Z,Fabrication d'autres produits alimentaires n.c.a.,11.07H,Production d'autres boissons non alcoolisées,n↔n,Multiple,"- la production de substituts de lait d'origine végétale (par exemple, les boissons à base de noix de coco, de riz, d'amande ou de soja)",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.91Z,Fabrication d'aliments pour animaux de ferme,10.91Y,Fabrication d’aliments pour animaux de ferme,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
10.92Z,Fabrication d'aliments pour animaux de compagnie,10.92Y,Fabrication d’aliments pour animaux de compagnie,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
11.01Z,Production de boissons alcooliques distillées,11.01Y,Production de boissons alcoolisées distillées,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
11.02A,Fabrication de vins effervescents,11.02G,Fabrication de vins effervescents,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
11.02B,Vinification,11.02H,Fabrication de vins non effervescents,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
11.03Z,Fabrication de cidre et de vins de fruits,11.03Y,Fabrication de cidre et autres boissons fermentées à base de fruits,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
11.04Z,Production d'autres boissons fermentées non distillées,11.04Y,Production d’autres boissons fermentées non distillées,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
11.05Z,Fabrication de bière,11.05Y,Fabrication de bière,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
11.06Z,Fabrication de malt,11.06Y,Fabrication de malt,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
11.07A,Industrie des eaux de table,11.07G,Industrie des eaux de table,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
11.07B,Production de boissons rafraîchissantes,10.51G,"Fabrication de lait liquide, crèmes de lait et laits fermentés",n↔n,Multiple,- la fabrication de laits aromatisés,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
