version,section_code,section_label,division_code,division_label,group_code,group_label,class_code,class_label,subclass_code,subclass_label,notes_include,notes_exclude,source_url,source_reference
NAF rév.2,C,Industrie manufacturière,10,Industries alimentaires,10.8,Fabrication d'autres produits alimentaires,10.89,Fabrication d'autres produits alimentaires n.c.a.,10.89Z,Fabrication d'autres produits alimentaires n.c.a.,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/10.89Z,Insee — NAF rév.2 — sous-classe 10.89Z
NAF rév.2,C,Industrie manufacturière,10,Industries alimentaires,10.9,Fabrication d'aliments pour animaux,10.91,Fabrication d'aliments pour animaux de ferme,10.91Z,Fabrication d'aliments pour animaux de ferme,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/10.91Z,Insee — NAF rév.2 — sous-classe 10.91Z
NAF rév.2,C,Industrie manufacturière,10,Industries alimentaires,10.9,Fabrication d'aliments pour animaux,10.92,Fabrication d'aliments pour animaux de compagnie,10.92Z,Fabrication d'aliments pour animaux de compagnie,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/10.92Z,Insee — NAF rév.2 — sous-classe 10.92Z
NAF rév.2,C,Industrie manufacturière,11,Fabrication de boissons,11.0,Fabrication de boissons,11.01,Production de boissons alcooliques distillées,11.01Z,Production de boissons alcooliques distillées,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/11.01Z,Insee — NAF rév.2 — sous-classe 11.01Z
NAF rév.2,C,Industrie manufacturière,11,Fabrication de boissons,11.0,Fabrication de boissons,11.02,Production de vin (de raisin),11.02A,Fabrication de vins effervescents,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/11.02A,Insee — NAF rév.2 — sous-classe 11.02A
NAF rév.2,C,Industrie manufacturière,11,Fabrication de boissons,11.0,Fabrication de boissons,11.02,Production de vin (de raisin),11.02B,Vinification,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/11.02B,Insee — NAF rév.2 — sous-classe 11.02B
NAF rév.2,C,Industrie manufacturière,11,Fabrication de boissons,11.0,Fabrication de boissons,11.03,Fabrication de cidre et de vins de fruits,11.03Z,Fabrication de cidre et de vins de fruits,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/11.03Z,Insee — NAF rév.2 — sous-classe 11.03Z
NAF rév.2,C,Industrie manufacturière,11,Fabrication de boissons,11.0,Fabrication de boissons,11.04,Production d'autres boissons fermentées non distillées,11.04Z,Production d'autres boissons fermentées non distillées,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/11.04Z,Insee — NAF rév.2 — sous-classe 11.04Z
NAF rév.2,C,Industrie manufacturière,11,Fabrication de boissons,11.0,Fabrication de boissons,11.05,Fabrication de bière,11.05Z,Fabrication de bière,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/11.05Z,Insee — NAF rév.2 — sous-classe 11.05Z
NAF rév.2,C,Industrie manufacturière,11,Fabrication de boissons,11.0,Fabrication de boissons,11.06,Fabrication de malt,11.06Z,Fabrication de malt,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/11.06Z,Insee — NAF rév.2 — sous-classe 11.06Z
NAF rév.2,C,Industrie manufacturière,11,Fabrication de boissons,11.0,Fabrication de boissons,11.07,Industrie des eaux minérales et autres eaux embouteillées et des boissons rafraîchissantes,11.07A,Industrie des eaux de table,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/11.07A,Insee — NAF rév.2 — sous-classe 11.07A
NAF rév.2,C,Industrie manufacturière,11,Fabrication de boissons,11.0,Fabrication de boissons,11.07,Industrie des eaux minérales et autres eaux embouteillées et des boissons rafraîchissantes,11.07B,Production de boissons rafraîchissantes,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/11.07B,Insee — NAF rév.2 — sous-classe 11.07B
NAF rév.2,C,Industrie manufacturière,12,Fabrication de produits à base de tabac,12.0,Fabrication de produits à base de tabac,12.00,Fabrication de produits à base de tabac,12.00Z,Fabrication de produits à base de tabac,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/12.00Z,Insee — NAF rév.2 — sous-classe 12.00Z
NAF rév.2,C,Industrie manufacturière,13,Fabrication de textiles,13.1,Préparation de fibres textiles et filature,13.10,Préparation de fibres textiles et filature,13.10Z,Préparation de fibres textiles et filature,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/13.10Z,Insee — NAF rév.2 — sous-classe 13.10Z
NAF rév.2,C,Industrie manufacturière,13,Fabrication de textiles,13.2,Tissage,13.20,Tissage,13.20Z,Tissage,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/13.20Z,Insee — NAF rév.2 — sous-classe 13.20Z
NAF rév.2,C,Industrie manufacturière,13,Fabrication de textiles,13.3,Ennoblissement textile,13.30,Ennoblissement textile,13.30Z,Ennoblissement textile,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/13.30Z,Insee — NAF rév.2 — sous-classe 13.30Z
NAF rév.2,C,Industrie manufacturière,13,Fabrication de textiles,13.9,Fabrication d'autres textiles,13.91,Fabrication d'étoffes à mailles,13.91Z,Fabrication d'étoffes à mailles,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/13.91Z,Insee — NAF rév.2 — sous-classe 13.91Z
NAF rév.2,C,Industrie manufacturière,13,Fabrication de textiles,13.9,Fabrication d'autres textiles,13.92,"Fabrication d'articles textiles, sauf habillement",13.92Z,"Fabrication d'articles textiles, sauf habillement",,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/13.92Z,Insee — NAF rév.2 — sous-classe 13.92Z
NAF rév.2,C,Industrie manufacturière,13,Fabrication de textiles,13.9,Fabrication d'autres textiles,13.93,Fabrication de tapis et moquettes,13.93Z,Fabrication de tapis et moquettes,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/13.93Z,Insee — NAF rév.2 — sous-classe 13.93Z
NAF rév.2,C,Industrie manufacturière,13,Fabrication de textiles,13.9,Fabrication d'autres textiles,13.94,"Fabrication de ficelles, cordes et filets",13.94Z,"Fabrication de ficelles, cordes et filets",,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/13.94Z,Insee — NAF rév.2 — sous-classe 13.94Z
NAF rév.2,C,Industrie manufacturière,13,Fabrication de textiles,13.9,Fabrication d'autres textiles,13.95,"Fabrication de non-tissés, sauf habillement",13.95Z,"Fabrication de non-tissés, sauf habillement",,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/13.95Z,Insee — NAF rév.2 — sous-classe 13.95Z
NAF rév.2,C,Industrie manufacturière,13,Fabrication de textiles,13.9,Fabrication d'autres textiles,13.96,Fabrication d'autres textiles techniques et industriels,13.96Z,Fabrication d'autres textiles techniques et industriels,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/13.96Z,Insee — NAF rév.2 — sous-classe 13.96Z
NAF rév.2,C,Industrie manufacturière,13,Fabrication de textiles,13.9,Fabrication d'autres textiles,13.99,Fabrication d'autres textiles n.c.a.,13.99Z,Fabrication d'autres textiles n.c.a.,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/13.99Z,Insee — NAF rév.2 — sous-classe 13.99Z
NAF rév.2,C,Industrie manufacturière,14,Industrie de l'habillement,14.1,"Fabrication de vêtements, autres qu'en fourrure",14.11,Fabrication de vêtements en cuir,14.11Z,Fabrication de vêtements en cuir,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/14.11Z,Insee — NAF rév.2 — sous-classe 14.11Z
NAF rév.2,C,Industrie manufacturière,14,Industrie de l'habillement,14.1,"Fabrication de vêtements, autres qu'en fourrure",14.12,Fabrication de vêtements de travail,14.12Z,Fabrication de vêtements de travail,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/14.12Z,Insee — NAF rév.2 — sous-classe 14.12Z
NAF rév.2,C,Industrie manufacturière,14,Industrie de l'habillement,14.1,"Fabrication de vêtements, autres qu'en fourrure",14.13,Fabrication de vêtements de dessus,14.13Z,Fabrication de vêtements de dessus,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/14.13Z,Insee — NAF rév.2 — sous-classe 14.13Z
NAF rév.2,C,Industrie manufacturière,14,Industrie de l'habillement,14.1,"Fabrication de vêtements, autres qu'en fourrure",14.14,Fabrication de vêtements de dessous,14.14Z,Fabrication de vêtements de dessous,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/14.14Z,Insee — NAF rév.2 — sous-classe 14.14Z
NAF rév.2,C,Industrie manufacturière,14,Industrie de l'habillement,14.1,"Fabrication de vêtements, autres qu'en fourrure",14.19,Fabrication d'autres vêtements et accessoires,14.19Z,Fabrication d'autres vêtements et accessoires,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/14.19Z,Insee — NAF rév.2 — sous-classe 14.19Z
NAF rév.2,C,Industrie manufacturière,14,Industrie de l'habillement,14.2,Fabrication d'articles en fourrure,14.20,Fabrication d'articles en fourrure,14.20Z,Fabrication d'articles en fourrure,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/14.20Z,Insee — NAF rév.2 — sous-classe 14.20Z
NAF rév.2,C,Industrie manufacturière,14,Industrie de l'habillement,14.3,Fabrication d'articles à mailles,14.31,Fabrication d'articles chaussants à mailles,14.31Z,Fabrication d'articles chaussants à mailles,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/14.31Z,Insee — NAF rév.2 — sous-classe 14.31Z
NAF rév.2,C,Industrie manufacturière,14,Industrie de l'habillement,14.3,Fabrication d'articles à mailles,14.39,Fabrication d'autres articles à mailles,14.39Z,Fabrication d'autres articles à mailles,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/14.39Z,Insee — NAF rév.2 — sous-classe 14.39Z
NAF rév.2,C,Industrie manufacturière,15,Industrie du cuir et de la chaussure,15.1,"Apprêt et tannage des cuirs ; préparation et teinture des fourrures ; fabrication d'articles de voyage, de maroquinerie et de sellerie",15.11,Apprêt et tannage des cuirs ; préparation et teinture des fourrures,15.11Z,Apprêt et tannage des cuirs ; préparation et teinture des fourrures,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/15.11Z,Insee — NAF rév.2 — sous-classe 15.11Z
NAF rév.2,C,Industrie manufacturière,15,Industrie du cuir et de la chaussure,15.1,"Apprêt et tannage des cuirs ; préparation et teinture des fourrures ; fabrication d'articles de voyage, de maroquinerie et de sellerie",15.12,"Fabrication d'articles de voyage, de maroquinerie et de sellerie",15.12Z,"Fabrication d'articles de voyage, de maroquinerie et de sellerie",,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/15.12Z,Insee — NAF rév.2 — sous-classe 15.12Z
NAF rév.2,C,Industrie manufacturière,15,Industrie du cuir et de la chaussure,15.2,Fabrication de chaussures,15.20,Fabrication de chaussures,15.20Z,Fabrication de chaussures,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/15.20Z,Insee — NAF rév.2 — sous-classe 15.20Z
NAF rév.2,C,Industrie manufacturière,16,"Travail du bois et fabrication d'articles en bois et en liège, à l’exception des meubles ; fabrication d’articles en vannerie et sparterie",16.1,Sciage et rabotage du bois,16.10,Sciage et rabotage du bois,16.10A,"Sciage et rabotage du bois, hors imprégnation",,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/16.10A,Insee — NAF rév.2 — sous-classe 16.10A
NAF rév.2,C,Industrie manufacturière,16,"Travail du bois et fabrication d'articles en bois et en liège, à l’exception des meubles ; fabrication d’articles en vannerie et sparterie",16.1,Sciage et rabotage du bois,16.10,Sciage et rabotage du bois,16.10B,Imprégnation du bois,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/16.10B,Insee — NAF rév.2 — sous-classe 16.10B
NAF rév.2,C,Industrie manufacturière,16,"Travail du bois et fabrication d'articles en bois et en liège, à l’exception des meubles ; fabrication d’articles en vannerie et sparterie",16.2,"Fabrication d'articles en bois, liège, vannerie et sparterie",16.21,Fabrication de placage et de panneaux de bois,16.21Z,Fabrication de placage et de panneaux de bois,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/16.21Z,Insee — NAF rév.2 — sous-classe 16.21Z
NAF rév.2,C,Industrie manufacturière,16,"Travail du bois et fabrication d'articles en bois et en liège, à l’exception des meubles ; fabrication d’articles en vannerie et sparterie",16.2,"Fabrication d'articles en bois, liège, vannerie et sparterie",16.22,Fabrication de parquets assemblés,16.22Z,Fabrication de parquets assemblés,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/16.22Z,Insee — NAF rév.2 — sous-classe 16.22Z
NAF rév.2,C,Industrie manufacturière,16,"Travail du bois et fabrication d'articles en bois et en liège, à l’exception des meubles ; fabrication d’articles en vannerie et sparterie",16.2,"Fabrication d'articles en bois, liège, vannerie et sparterie",16.23,Fabrication de charpentes et d'autres menuiseries,16.23Z,Fabrication de charpentes et d'autres menuiseries,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/16.23Z,Insee — NAF rév.2 — sous-classe 16.23Z
NAF rév.2,C,Industrie manufacturière,16,"Travail du bois et fabrication d'articles en bois et en liège, à l’exception des meubles ; fabrication d’articles en vannerie et sparterie",16.2,"Fabrication d'articles en bois, liège, vannerie et sparterie",16.24,Fabrication d'emballages en bois,16.24Z,Fabrication d'emballages en bois,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/16.24Z,Insee — NAF rév.2 — sous-classe 16.24Z
NAF rév.2,C,Industrie manufacturière,16,"Travail du bois et fabrication d'articles en bois et en liège, à l’exception des meubles ; fabrication d’articles en vannerie et sparterie",16.2,"Fabrication d'articles en bois, liège, vannerie et sparterie",16.29,"Fabrication d'objets divers en bois ; fabrication d'objets en liège, vannerie et sparterie",16.29Z,"Fabrication d'objets divers en bois ; fabrication d'objets en liège, vannerie et sparterie",,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/16.29Z,Insee — NAF rév.2 — sous-classe 16.29Z
NAF rév.2,C,Industrie manufacturière,17,Industrie du papier et du carton,17.1,"Fabrication de pâte à papier, de papier et de carton",17.11,Fabrication de pâte à papier,17.11Z,Fabrication de pâte à papier,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/17.11Z,Insee — NAF rév.2 — sous-classe 17.11Z
NAF rév.2,C,Industrie manufacturière,17,Industrie du papier et du carton,17.1,"Fabrication de pâte à papier, de papier et de carton",17.12,Fabrication de papier et de carton,17.12Z,Fabrication de papier et de carton,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/17.12Z,Insee — NAF rév.2 — sous-classe 17.12Z
NAF rév.2,C,Industrie manufacturière,17,Industrie du papier et du carton,17.2,Fabrication d'articles en papier ou en carton,17.21,Fabrication de papier et carton ondulés et d'emballages en papier ou en carton,17.21A,Fabrication de carton ondulé,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/17.21A,Insee — NAF rév.2 — sous-classe 17.21A
NAF rév.2,C,Industrie manufacturière,17,Industrie du papier et du carton,17.2,Fabrication d'articles en papier ou en carton,17.21,Fabrication de papier et carton ondulés et d'emballages en papier ou en carton,17.21B,Fabrication de cartonnages,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/17.21B,Insee — NAF rév.2 — sous-classe 17.21B
NAF rév.2,C,Industrie manufacturière,17,Industrie du papier et du carton,17.2,Fabrication d'articles en papier ou en carton,17.21,Fabrication de papier et carton ondulés et d'emballages en papier ou en carton,17.21C,Fabrication d'emballages en papier,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/17.21C,Insee — NAF rév.2 — sous-classe 17.21C
NAF rév.2,C,Industrie manufacturière,17,Industrie du papier et du carton,17.2,Fabrication d'articles en papier ou en carton,17.22,Fabrication d'articles en papier à usage sanitaire ou domestique,17.22Z,Fabrication d'articles en papier à usage sanitaire ou domestique,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/17.22Z,Insee — NAF rév.2 — sous-classe 17.22Z
NAF rév.2,C,Industrie manufacturière,17,Industrie du papier et du carton,17.2,Fabrication d'articles en papier ou en carton,17.23,Fabrication d'articles de papeterie,17.23Z,Fabrication d'articles de papeterie,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/17.23Z,Insee — NAF rév.2 — sous-classe 17.23Z
